environment	state_col	state	source	target	diagnostic_pass	beta_hat_full	state_slope	abs_state_slope	n_cells_state
kidney	broad_cell_class	kidney epithelial cell	SP1	DDB2	0	-0.0776457013103169	0.012013827323574146	0.012013827323574146	6402
kidney	broad_cell_class	t cell	SP1	DDB2	0	-0.0776457013103169	-0.00840644098117875	0.00840644098117875	651
kidney	broad_cell_class	lymphocyte of b lineage	SP1	DDB2	0	-0.0776457013103169	0.07169719506446813	0.07169719506446813	397
kidney	broad_cell_class	myeloid leukocyte	SP1	DDB2	0	-0.0776457013103169	-0.062107502101144366	0.062107502101144366	316
kidney	broad_cell_class	kidney epithelial cell	SP1	MAOB	0	0.0608667944830427	0.05097847828717975	0.05097847828717975	6402
kidney	broad_cell_class	t cell	SP1	MAOB	0	0.0608667944830427	0.012790433289013149	0.012790433289013149	651
kidney	broad_cell_class	lymphocyte of b lineage	SP1	MAOB	0	0.0608667944830427	-0.019834848564585693	0.019834848564585693	397
kidney	broad_cell_class	myeloid leukocyte	SP1	MAOB	0	0.0608667944830427	-0.03883000553831587	0.03883000553831587	316
kidney	broad_cell_class	kidney epithelial cell	SP3	CHRNB4	0	0.0002846758844562	0.0020073178435457933	0.0020073178435457933	6402
kidney	broad_cell_class	t cell	SP3	CHRNB4	0	0.0002846758844562	-0.0028135147277817785	0.0028135147277817785	651
kidney	broad_cell_class	lymphocyte of b lineage	SP3	CHRNB4	0	0.0002846758844562	0.0	0.0	397
kidney	broad_cell_class	myeloid leukocyte	SP3	CHRNB4	0	0.0002846758844562	0.0006118229164090009	0.0006118229164090009	316
kidney	broad_cell_class	kidney epithelial cell	SP3	F2R	1	-0.0467428285620382	0.0038506422616651163	0.0038506422616651163	6402
kidney	broad_cell_class	t cell	SP3	F2R	1	-0.0467428285620382	-0.01035759811206709	0.01035759811206709	651
kidney	broad_cell_class	lymphocyte of b lineage	SP3	F2R	1	-0.0467428285620382	-0.004310034266346983	0.004310034266346983	397
kidney	broad_cell_class	myeloid leukocyte	SP3	F2R	1	-0.0467428285620382	-0.023582674090443807	0.023582674090443807	316
kidney	broad_cell_class	kidney epithelial cell	SPI1	CUX2	1	0.0065373134426766	0.10418067160344355	0.10418067160344355	6402
kidney	broad_cell_class	t cell	SPI1	CUX2	1	0.0065373134426766	-0.01741724758598292	0.01741724758598292	651
kidney	broad_cell_class	lymphocyte of b lineage	SPI1	CUX2	1	0.0065373134426766	-0.02086405112197737	0.02086405112197737	397
kidney	broad_cell_class	myeloid leukocyte	SPI1	CUX2	1	0.0065373134426766	-0.0036015352081465698	0.0036015352081465698	316
kidney	broad_cell_class	kidney epithelial cell	SPI1	GALNT2	0	-0.0541781440660931	0.15880898058138526	0.15880898058138526	6402
kidney	broad_cell_class	t cell	SPI1	GALNT2	0	-0.0541781440660931	0.07841416459685571	0.07841416459685571	651
kidney	broad_cell_class	lymphocyte of b lineage	SPI1	GALNT2	0	-0.0541781440660931	0.06894482379467488	0.06894482379467488	397
kidney	broad_cell_class	myeloid leukocyte	SPI1	GALNT2	0	-0.0541781440660931	0.12258833047125843	0.12258833047125843	316
kidney	broad_cell_class	kidney epithelial cell	SREBF2	ABCG8	1	-0.0048259724215987	0.014414565629594624	0.014414565629594624	6402
kidney	broad_cell_class	t cell	SREBF2	ABCG8	1	-0.0048259724215987	0.014376709558360718	0.014376709558360718	651
kidney	broad_cell_class	lymphocyte of b lineage	SREBF2	ABCG8	1	-0.0048259724215987	0.0	0.0	397
kidney	broad_cell_class	myeloid leukocyte	SREBF2	ABCG8	1	-0.0048259724215987	-0.002685734135374658	0.002685734135374658	316
kidney	broad_cell_class	kidney epithelial cell	STAT1	CDC7	0	0.0203265417523081	0.006645601824759292	0.006645601824759292	6402
kidney	broad_cell_class	t cell	STAT1	CDC7	0	0.0203265417523081	0.012710696583727171	0.012710696583727171	651
kidney	broad_cell_class	lymphocyte of b lineage	STAT1	CDC7	0	0.0203265417523081	0.010654608352554353	0.010654608352554353	397
kidney	broad_cell_class	myeloid leukocyte	STAT1	CDC7	0	0.0203265417523081	0.01695508021058571	0.01695508021058571	316
kidney	broad_cell_class	kidney epithelial cell	STAT1	VSIR	0	-0.0831091362146899	0.0027505893012082895	0.0027505893012082895	6402
kidney	broad_cell_class	t cell	STAT1	VSIR	0	-0.0831091362146899	-0.05362525918851334	0.05362525918851334	651
kidney	broad_cell_class	lymphocyte of b lineage	STAT1	VSIR	0	-0.0831091362146899	-0.002417839864995996	0.002417839864995996	397
kidney	broad_cell_class	myeloid leukocyte	STAT1	VSIR	0	-0.0831091362146899	-0.10482452360011431	0.10482452360011431	316
kidney	broad_cell_class	kidney epithelial cell	STAT3	EPAS1	0	-0.0215703461032236	0.040263544101696726	0.040263544101696726	6402
kidney	broad_cell_class	t cell	STAT3	EPAS1	0	-0.0215703461032236	0.007094671184319244	0.007094671184319244	651
kidney	broad_cell_class	lymphocyte of b lineage	STAT3	EPAS1	0	-0.0215703461032236	0.00040867190367343577	0.00040867190367343577	397
kidney	broad_cell_class	myeloid leukocyte	STAT3	EPAS1	0	-0.0215703461032236	-0.024403358860284174	0.024403358860284174	316
kidney	broad_cell_class	kidney epithelial cell	STAT3	JUNB	0	0.2356631711774949	0.019794358445424553	0.019794358445424553	6402
kidney	broad_cell_class	t cell	STAT3	JUNB	0	0.2356631711774949	0.0808568195789201	0.0808568195789201	651
kidney	broad_cell_class	lymphocyte of b lineage	STAT3	JUNB	0	0.2356631711774949	-0.09181940732827479	0.09181940732827479	397
kidney	broad_cell_class	myeloid leukocyte	STAT3	JUNB	0	0.2356631711774949	0.12829935555107544	0.12829935555107544	316
kidney	broad_cell_class	kidney epithelial cell	STAT3	TYK2	0	0.0170120502034043	0.007314358760780905	0.007314358760780905	6402
kidney	broad_cell_class	t cell	STAT3	TYK2	0	0.0170120502034043	-0.02389446637436408	0.02389446637436408	651
kidney	broad_cell_class	lymphocyte of b lineage	STAT3	TYK2	0	0.0170120502034043	-0.006400003031191782	0.006400003031191782	397
kidney	broad_cell_class	myeloid leukocyte	STAT3	TYK2	0	0.0170120502034043	0.010430231313886087	0.010430231313886087	316
kidney	broad_cell_class	kidney epithelial cell	TP53	KCNMA1	0	-0.0291079157935492	0.0057558936703150515	0.0057558936703150515	6402
kidney	broad_cell_class	t cell	TP53	KCNMA1	0	-0.0291079157935492	-0.009776002150529628	0.009776002150529628	651
kidney	broad_cell_class	lymphocyte of b lineage	TP53	KCNMA1	0	-0.0291079157935492	-0.003939196019093481	0.003939196019093481	397
kidney	broad_cell_class	myeloid leukocyte	TP53	KCNMA1	0	-0.0291079157935492	0.11256753979763488	0.11256753979763488	316
kidney	broad_cell_class	kidney epithelial cell	TP53	SEC14L2	0	0.0260091256045406	0.01452670485644132	0.01452670485644132	6402
kidney	broad_cell_class	t cell	TP53	SEC14L2	0	0.0260091256045406	0.031747337475771006	0.031747337475771006	651
kidney	broad_cell_class	lymphocyte of b lineage	TP53	SEC14L2	0	0.0260091256045406	6.8813266361564564e-06	6.8813266361564564e-06	397
kidney	broad_cell_class	myeloid leukocyte	TP53	SEC14L2	0	0.0260091256045406	-0.015903126205278555	0.015903126205278555	316
kidney	broad_cell_class	kidney epithelial cell	TP53	USP9X	1	0.0684380718710438	0.025369694284255825	0.025369694284255825	6402
kidney	broad_cell_class	t cell	TP53	USP9X	1	0.0684380718710438	0.16935852347898428	0.16935852347898428	651
kidney	broad_cell_class	lymphocyte of b lineage	TP53	USP9X	1	0.0684380718710438	0.07801864661301382	0.07801864661301382	397
kidney	broad_cell_class	myeloid leukocyte	TP53	USP9X	1	0.0684380718710438	-0.11184549929618492	0.11184549929618492	316
kidney	broad_cell_class	kidney epithelial cell	VDR	CD14	0	0.2644356648467137	-0.00012394422445792817	0.00012394422445792817	6402
kidney	broad_cell_class	t cell	VDR	CD14	0	0.2644356648467137	0.0	0.0	651
kidney	broad_cell_class	lymphocyte of b lineage	VDR	CD14	0	0.2644356648467137	0.0	0.0	397
kidney	broad_cell_class	myeloid leukocyte	VDR	CD14	0	0.2644356648467137	0.002740123821275501	0.002740123821275501	316
kidney	broad_cell_class	kidney epithelial cell	ZBTB33	RBM15	1	0.0241501764287203	0.015738924649047765	0.015738924649047765	6402
kidney	broad_cell_class	t cell	ZBTB33	RBM15	1	0.0241501764287203	-0.041526278559115205	0.041526278559115205	651
kidney	broad_cell_class	lymphocyte of b lineage	ZBTB33	RBM15	1	0.0241501764287203	0.15152515023613836	0.15152515023613836	397
kidney	broad_cell_class	myeloid leukocyte	ZBTB33	RBM15	1	0.0241501764287203	0.05214373353137801	0.05214373353137801	316
kidney	broad_cell_class	kidney epithelial cell	ZNF263	CASZ1	0	-0.0033397643972613	0.007841746400025742	0.007841746400025742	6402
kidney	broad_cell_class	t cell	ZNF263	CASZ1	0	-0.0033397643972613	-0.005130074577082242	0.005130074577082242	651
kidney	broad_cell_class	lymphocyte of b lineage	ZNF263	CASZ1	0	-0.0033397643972613	0.01684766750058177	0.01684766750058177	397
kidney	broad_cell_class	myeloid leukocyte	ZNF263	CASZ1	0	-0.0033397643972613	0.03480633888074385	0.03480633888074385	316
kidney	broad_cell_class	kidney epithelial cell	ZNF263	SSBP3	1	-0.0306112416095769	0.009667380983649984	0.009667380983649984	6402
kidney	broad_cell_class	t cell	ZNF263	SSBP3	1	-0.0306112416095769	-0.014950993881712138	0.014950993881712138	651
kidney	broad_cell_class	lymphocyte of b lineage	ZNF263	SSBP3	1	-0.0306112416095769	-0.047571170574276914	0.047571170574276914	397
kidney	broad_cell_class	myeloid leukocyte	ZNF263	SSBP3	1	-0.0306112416095769	0.03061525955816012	0.03061525955816012	316
lung	broad_cell_class	myeloid leukocyte	AKR1B1	ITPR2	0	-0.189596430715023	0.049662293598895985	0.049662293598895985	5134
lung	broad_cell_class	epithelial cell of lung	AKR1B1	ITPR2	0	-0.189596430715023	-0.15103851298416054	0.15103851298416054	5036
lung	broad_cell_class	epithelial cell	AKR1B1	ITPR2	0	-0.189596430715023	0.012273721591457341	0.012273721591457341	1382
lung	broad_cell_class	endothelial cell	AKR1B1	ITPR2	0	-0.189596430715023	0.01442763132535913	0.01442763132535913	992
lung	broad_cell_class	adventitial cell	AKR1B1	ITPR2	0	-0.189596430715023	-0.08696597384417401	0.08696597384417401	419
lung	broad_cell_class	fibroblast	AKR1B1	ITPR2	0	-0.189596430715023	-0.06742907863039915	0.06742907863039915	412
lung	broad_cell_class	ciliated epithelial cell	AKR1B1	ITPR2	0	-0.189596430715023	-0.01634833909582051	0.01634833909582051	373
lung	broad_cell_class	t cell	AKR1B1	ITPR2	0	-0.189596430715023	-0.06472184558073205	0.06472184558073205	295
lung	broad_cell_class	myeloid leukocyte	APEX1	SLC5A5	0	0.0511770745417656	-0.0009378773352427257	0.0009378773352427257	5134
lung	broad_cell_class	epithelial cell of lung	APEX1	SLC5A5	0	0.0511770745417656	0.0011148659537472867	0.0011148659537472867	5036
lung	broad_cell_class	epithelial cell	APEX1	SLC5A5	0	0.0511770745417656	0.0030030285589183747	0.0030030285589183747	1382
lung	broad_cell_class	endothelial cell	APEX1	SLC5A5	0	0.0511770745417656	2.4593778096500903e-05	2.4593778096500903e-05	992
lung	broad_cell_class	adventitial cell	APEX1	SLC5A5	0	0.0511770745417656	0.0005923898594365234	0.0005923898594365234	419
lung	broad_cell_class	fibroblast	APEX1	SLC5A5	0	0.0511770745417656	-0.0032828515329480774	0.0032828515329480774	412
lung	broad_cell_class	ciliated epithelial cell	APEX1	SLC5A5	0	0.0511770745417656	-0.003698336837414066	0.003698336837414066	373
lung	broad_cell_class	t cell	APEX1	SLC5A5	0	0.0511770745417656	-0.003589489758820795	0.003589489758820795	295
lung	broad_cell_class	myeloid leukocyte	ATF3	LDLR	1	0.1997924557433797	0.04054320363784368	0.04054320363784368	5134
lung	broad_cell_class	epithelial cell of lung	ATF3	LDLR	1	0.1997924557433797	0.1904556206747581	0.1904556206747581	5036
lung	broad_cell_class	epithelial cell	ATF3	LDLR	1	0.1997924557433797	0.26538043568327024	0.26538043568327024	1382
lung	broad_cell_class	endothelial cell	ATF3	LDLR	1	0.1997924557433797	0.060270189477901054	0.060270189477901054	992
lung	broad_cell_class	adventitial cell	ATF3	LDLR	1	0.1997924557433797	0.006755829223175578	0.006755829223175578	419
lung	broad_cell_class	fibroblast	ATF3	LDLR	1	0.1997924557433797	0.10631378742686477	0.10631378742686477	412
lung	broad_cell_class	ciliated epithelial cell	ATF3	LDLR	1	0.1997924557433797	0.21927199171292835	0.21927199171292835	373
lung	broad_cell_class	t cell	ATF3	LDLR	1	0.1997924557433797	-0.010404764474040198	0.010404764474040198	295
lung	broad_cell_class	myeloid leukocyte	CEBPA	DAPK1	0	0.447956169971587	0.09887072675826289	0.09887072675826289	5134
lung	broad_cell_class	epithelial cell of lung	CEBPA	DAPK1	0	0.447956169971587	0.02468241511481514	0.02468241511481514	5036
lung	broad_cell_class	epithelial cell	CEBPA	DAPK1	0	0.447956169971587	-0.07494490045953024	0.07494490045953024	1382
lung	broad_cell_class	endothelial cell	CEBPA	DAPK1	0	0.447956169971587	0.46164020160527186	0.46164020160527186	992
lung	broad_cell_class	adventitial cell	CEBPA	DAPK1	0	0.447956169971587	0.10372095669392971	0.10372095669392971	419
lung	broad_cell_class	fibroblast	CEBPA	DAPK1	0	0.447956169971587	0.22483094341109164	0.22483094341109164	412
lung	broad_cell_class	ciliated epithelial cell	CEBPA	DAPK1	0	0.447956169971587	0.30545098039215685	0.30545098039215685	373
lung	broad_cell_class	t cell	CEBPA	DAPK1	0	0.447956169971587	-0.011359524714025983	0.011359524714025983	295
lung	broad_cell_class	myeloid leukocyte	CEBPA	HNF4A	1	-0.0055155057108488	0.00027536350022636135	0.00027536350022636135	5134
lung	broad_cell_class	epithelial cell of lung	CEBPA	HNF4A	1	-0.0055155057108488	-0.0011279126968258288	0.0011279126968258288	5036
lung	broad_cell_class	epithelial cell	CEBPA	HNF4A	1	-0.0055155057108488	-1.2081771789580218e-05	1.2081771789580218e-05	1382
lung	broad_cell_class	endothelial cell	CEBPA	HNF4A	1	-0.0055155057108488	-0.0014615503615480368	0.0014615503615480368	992
lung	broad_cell_class	adventitial cell	CEBPA	HNF4A	1	-0.0055155057108488	-1.4945538960059823e-05	1.4945538960059823e-05	419
lung	broad_cell_class	fibroblast	CEBPA	HNF4A	1	-0.0055155057108488	0.0	0.0	412
lung	broad_cell_class	ciliated epithelial cell	CEBPA	HNF4A	1	-0.0055155057108488	0.08386689919557566	0.08386689919557566	373
lung	broad_cell_class	t cell	CEBPA	HNF4A	1	-0.0055155057108488	-0.003552935128992978	0.003552935128992978	295
lung	broad_cell_class	myeloid leukocyte	CEBPA	VLDLR	0	-0.0196445115525728	0.004663628637381328	0.004663628637381328	5134
lung	broad_cell_class	epithelial cell of lung	CEBPA	VLDLR	0	-0.0196445115525728	-0.024060663176153536	0.024060663176153536	5036
lung	broad_cell_class	epithelial cell	CEBPA	VLDLR	0	-0.0196445115525728	-0.009830796073503052	0.009830796073503052	1382
lung	broad_cell_class	endothelial cell	CEBPA	VLDLR	0	-0.0196445115525728	-0.011066090459466157	0.011066090459466157	992
lung	broad_cell_class	adventitial cell	CEBPA	VLDLR	0	-0.0196445115525728	-0.014093160600086264	0.014093160600086264	419
lung	broad_cell_class	fibroblast	CEBPA	VLDLR	0	-0.0196445115525728	-0.10735917185561132	0.10735917185561132	412
lung	broad_cell_class	ciliated epithelial cell	CEBPA	VLDLR	0	-0.0196445115525728	0.11344952237305178	0.11344952237305178	373
lung	broad_cell_class	t cell	CEBPA	VLDLR	0	-0.0196445115525728	-0.00011728206167724837	0.00011728206167724837	295
lung	broad_cell_class	myeloid leukocyte	CEBPB	GFER	0	0.0241706365541995	0.07064657514572334	0.07064657514572334	5134
lung	broad_cell_class	epithelial cell of lung	CEBPB	GFER	0	0.0241706365541995	0.05644244788614227	0.05644244788614227	5036
lung	broad_cell_class	epithelial cell	CEBPB	GFER	0	0.0241706365541995	0.05498157908970793	0.05498157908970793	1382
lung	broad_cell_class	endothelial cell	CEBPB	GFER	0	0.0241706365541995	0.01836261415524386	0.01836261415524386	992
lung	broad_cell_class	adventitial cell	CEBPB	GFER	0	0.0241706365541995	0.048802945660869894	0.048802945660869894	419
lung	broad_cell_class	fibroblast	CEBPB	GFER	0	0.0241706365541995	0.027521202807240068	0.027521202807240068	412
lung	broad_cell_class	ciliated epithelial cell	CEBPB	GFER	0	0.0241706365541995	0.11206010455533046	0.11206010455533046	373
lung	broad_cell_class	t cell	CEBPB	GFER	0	0.0241706365541995	0.014783780800501507	0.014783780800501507	295
lung	broad_cell_class	myeloid leukocyte	CREB1	XPC	0	0.0458190723347473	0.025295345582380096	0.025295345582380096	5134
lung	broad_cell_class	epithelial cell of lung	CREB1	XPC	0	0.0458190723347473	0.036810886181269035	0.036810886181269035	5036
lung	broad_cell_class	epithelial cell	CREB1	XPC	0	0.0458190723347473	0.04787441566004786	0.04787441566004786	1382
lung	broad_cell_class	endothelial cell	CREB1	XPC	0	0.0458190723347473	0.03881255035913678	0.03881255035913678	992
lung	broad_cell_class	adventitial cell	CREB1	XPC	0	0.0458190723347473	-0.023093750947163757	0.023093750947163757	419
lung	broad_cell_class	fibroblast	CREB1	XPC	0	0.0458190723347473	0.09352107529734953	0.09352107529734953	412
lung	broad_cell_class	ciliated epithelial cell	CREB1	XPC	0	0.0458190723347473	0.02266297353119833	0.02266297353119833	373
lung	broad_cell_class	t cell	CREB1	XPC	0	0.0458190723347473	0.013063027126997416	0.013063027126997416	295
lung	broad_cell_class	myeloid leukocyte	CTCF	CACNA1D	0	0.0141569070885621	-0.002968197297967684	0.002968197297967684	5134
lung	broad_cell_class	epithelial cell of lung	CTCF	CACNA1D	0	0.0141569070885621	0.02503756804495003	0.02503756804495003	5036
lung	broad_cell_class	epithelial cell	CTCF	CACNA1D	0	0.0141569070885621	0.07726251856986366	0.07726251856986366	1382
lung	broad_cell_class	endothelial cell	CTCF	CACNA1D	0	0.0141569070885621	-0.005351919852454788	0.005351919852454788	992
lung	broad_cell_class	adventitial cell	CTCF	CACNA1D	0	0.0141569070885621	0.008585472289964745	0.008585472289964745	419
lung	broad_cell_class	fibroblast	CTCF	CACNA1D	0	0.0141569070885621	-0.08520087947148537	0.08520087947148537	412
lung	broad_cell_class	ciliated epithelial cell	CTCF	CACNA1D	0	0.0141569070885621	0.03408272994493248	0.03408272994493248	373
lung	broad_cell_class	t cell	CTCF	CACNA1D	0	0.0141569070885621	0.0029585883233548575	0.0029585883233548575	295
lung	broad_cell_class	myeloid leukocyte	CTCF	MAP4K4	0	-0.1621059859737455	0.06568695449288812	0.06568695449288812	5134
lung	broad_cell_class	epithelial cell of lung	CTCF	MAP4K4	0	-0.1621059859737455	0.07968759908314775	0.07968759908314775	5036
lung	broad_cell_class	epithelial cell	CTCF	MAP4K4	0	-0.1621059859737455	0.04049476265876969	0.04049476265876969	1382
lung	broad_cell_class	endothelial cell	CTCF	MAP4K4	0	-0.1621059859737455	0.0781293726684987	0.0781293726684987	992
lung	broad_cell_class	adventitial cell	CTCF	MAP4K4	0	-0.1621059859737455	-0.06478745259757546	0.06478745259757546	419
lung	broad_cell_class	fibroblast	CTCF	MAP4K4	0	-0.1621059859737455	0.08974738806690843	0.08974738806690843	412
lung	broad_cell_class	ciliated epithelial cell	CTCF	MAP4K4	0	-0.1621059859737455	0.015040234314572106	0.015040234314572106	373
lung	broad_cell_class	t cell	CTCF	MAP4K4	0	-0.1621059859737455	0.05143066574072817	0.05143066574072817	295
lung	broad_cell_class	myeloid leukocyte	DDIT3	TNFRSF10B	1	0.1711217470599156	0.14586912171920527	0.14586912171920527	5134
lung	broad_cell_class	epithelial cell of lung	DDIT3	TNFRSF10B	1	0.1711217470599156	0.003565890424920202	0.003565890424920202	5036
lung	broad_cell_class	epithelial cell	DDIT3	TNFRSF10B	1	0.1711217470599156	0.0235991486637686	0.0235991486637686	1382
lung	broad_cell_class	endothelial cell	DDIT3	TNFRSF10B	1	0.1711217470599156	0.004383180490630854	0.004383180490630854	992
lung	broad_cell_class	adventitial cell	DDIT3	TNFRSF10B	1	0.1711217470599156	-0.09408997786551453	0.09408997786551453	419
